parent,fam,norm,y0,y1,m0,m1,verdict,reason
6175,global_trans,0.32,0,0,0.232,0.232,keep,
6175,global_trans,0.32,0,0,0.232,0.232,keep,
6175,global_rot,0.0618,0,0,0.232,0.232,keep,
6175,global_rot,0.1235,0,0,0.232,0.232,keep,
6175,global_rot,0.2466,0,0,0.232,0.232,keep,
6175,global_rot,0.0618,0,0,0.232,0.232,keep,
6175,global_rot,0.1235,0,0,0.232,0.232,keep,
6175,global_rot,0.2466,0,0,0.232,0.232,keep,
6175,global_scale,0.0618,0,0,0.232,0.2094,keep,
6175,global_scale,0.0618,0,0,0.232,0.2558,keep,
6175,global_scale,0.1235,0,0,0.232,0.188,keep,
6175,global_scale,0.1235,0,0,0.232,0.2808,keep,
6175,random,0.2,0,0,0.232,0.1917,keep,
6175,random,0.06,0,0,0.232,0.2285,keep,
6175,random,0.06,0,0,0.232,0.2262,keep,
6175,random,0.2,0,0,0.232,0.1346,keep,
6175,random,0.2,0,0,0.232,0.3336,keep,
6175,random,0.2,0,0,0.232,0.1296,keep,
6175,random,0.06,0,0,0.232,0.2775,keep,
6175,random,0.32,0,0,0.232,0.1654,keep,
6175,random,0.32,0,0,0.232,0.2388,keep,
6175,random,0.32,0,0,0.232,0.0816,keep,
6175,random,0.12,0,0,0.232,0.1509,keep,
6175,random,0.32,0,0,0.232,0.2899,keep,
6175,random,0.06,0,0,0.232,0.2394,keep,
6175,random,0.32,0,0,0.232,0.2853,keep,
6175,random,0.12,0,0,0.232,0.2431,keep,
6175,random,0.2,0,0,0.232,0.3372,keep,
6175,random,0.2,0,0,0.232,0.0967,keep,
6175,random,0.32,0,1,0.232,0.0612,flip,
6175,random,0.2,0,0,0.232,0.298,keep,
6175,random,0.32,0,0,0.232,0.1484,keep,
6175,random,0.2,0,0,0.232,0.2833,keep,
6175,random,0.12,0,0,0.232,0.2941,keep,
6175,random,0.32,0,1,0.232,0.1045,flip,
6175,random,0.12,0,0,0.232,0.2984,keep,
6175,random,0.32,0,0,0.232,0.3219,keep,
6175,random,0.06,0,0,0.232,0.2746,keep,
6175,random,0.06,0,0,0.232,0.2351,keep,
6175,random,0.32,0,0,0.232,0.0433,keep,
6175,random,0.12,0,0,0.232,0.2354,keep,
6175,random,0.12,0,0,0.232,0.3019,keep,
6175,random,0.12,0,0,0.232,0.2407,keep,
6175,random,0.06,0,0,0.232,0.241,keep,
6175,random,0.06,0,0,0.232,0.2122,keep,
6175,random,0.12,0,0,0.232,0.16,keep,
6175,random,0.06,0,0,0.232,0.2133,keep,
6175,random,0.2,0,0,0.232,0.1989,keep,
6175,random,0.32,0,0,0.232,0.3929,keep,
6175,random,0.06,0,0,0.232,0.2868,keep,
6175,random,0.06,0,0,0.232,0.214,keep,
6175,random,0.06,0,0,0.232,0.1929,keep,
6175,random,0.2,0,0,0.232,0.0771,keep,
6175,random,0.32,0,0,0.232,0.1525,keep,
6175,random,0.06,0,0,0.232,0.2024,keep,
6175,random,0.32,0,0,0.232,0.1728,keep,
6175,random,0.12,0,0,0.232,0.2393,keep,
6175,random,0.12,0,0,0.232,0.1492,keep,
6175,random,0.06,0,0,0.232,0.2323,keep,
6175,random,0.32,0,0,0.232,0.0503,keep,
6175,random,0.32,0,0,0.232,0.2162,keep,
6175,random,0.2,0,0,0.232,0.2434,keep,
6175,random,0.32,0,0,0.232,0.1585,keep,
6175,random,0.32,0,0,0.232,0.3552,keep,
6175,random,0.32,0,0,0.232,0.0422,keep,
6175,random,0.2,0,0,0.232,0.1147,keep,
6175,random,0.12,0,0,0.232,0.29,keep,
6175,random,0.12,0,0,0.232,0.2448,keep,
6175,random,0.06,0,0,0.232,0.2644,keep,
6175,random,0.2,0,0,0.232,0.1551,keep,
6175,random,0.12,0,0,0.232,0.1671,keep,
6175,random,0.06,0,0,0.232,0.2684,keep,
6175,random,0.06,0,0,0.232,0.2271,keep,
6175,random,0.2,0,0,0.232,0.1648,keep,
6175,random,0.06,0,0,0.232,0.2468,keep,
6175,random,0.32,0,0,0.232,0.1944,keep,
6179,single,0.03,0,0,0.0364,0.0364,keep,
6179,single,0.03,0,0,0.0364,0.0364,keep,
6179,single,0.03,0,0,0.0364,0.0364,keep,
6179,single,0.03,0,0,0.0364,0.0364,keep,
6179,single,0.03,0,0,0.0364,0.0364,keep,
6179,single,0.03,0,0,0.0364,0.0364,keep,
6179,single,0.03,0,0,0.0364,0.0364,keep,
6179,single,0.03,0,0,0.0364,0.0364,keep,
6179,single,0.06,0,0,0.0364,0.0364,keep,
6179,single,0.06,0,0,0.0364,0.0364,keep,
6179,single,0.06,0,0,0.0364,0.0364,keep,
6179,single,0.06,0,0,0.0364,0.0364,keep,
6179,single,0.06,0,0,0.0364,0.0364,keep,
6179,single,0.06,0,0,0.0364,0.0364,keep,
6179,single,0.06,0,0,0.0364,0.0364,keep,
6179,single,0.06,0,0,0.0364,0.0364,keep,
6179,single,0.1,0,0,0.0364,0.0364,keep,
6179,single,0.1,0,0,0.0364,0.0364,keep,
6179,single,0.1,0,0,0.0364,0.0364,keep,
6179,single,0.1,0,0,0.0364,0.0364,keep,
6179,single,0.1,0,0,0.0364,0.0364,keep,
6179,single,0.1,0,0,0.0364,0.0364,keep,
6179,single,0.1,0,0,0.0364,0.0364,keep,
6179,single,0.1,0,0,0.0364,0.0364,keep,
6179,single,0.16,0,0,0.0364,0.0364,keep,
6179,single,0.16,0,0,0.0364,0.0364,keep,
6179,single,0.16,0,0,0.0364,0.0364,keep,
6179,single,0.16,0,0,0.0364,0.0364,keep,
6179,single,0.16,0,0,0.0364,0.0364,keep,
6179,single,0.16,0,0,0.0364,0.0364,keep,
6179,single,0.16,0,0,0.0364,0.0364,keep,
6179,single,0.16,0,0,0.0364,0.0364,keep,
6179,single,0.03,0,0,0.0364,0.0481,keep,
6179,single,0.03,0,0,0.0364,0.0484,keep,
6179,single,0.03,0,0,0.0364,0.0416,keep,
6179,single,0.03,0,0,0.0364,0.0318,keep,
6179,single,0.03,0,,,,invalid,ambiguous/margin/ValueError
6179,single,0.03,0,,,,invalid,ambiguous/margin/ValueError
6179,single,0.03,0,0,0.0364,0.0312,keep,
6179,single,0.03,0,0,0.0364,0.041,keep,
6179,single,0.06,0,0,0.0364,0.0598,keep,
6179,single,0.06,0,0,0.0364,0.0603,keep,
6179,single,0.06,0,0,0.0364,0.0468,keep,
6179,single,0.06,0,,,,invalid,ambiguous/margin/ValueError
6179,single,0.06,0,,,,invalid,ambiguous/margin/ValueError
6179,single,0.06,0,,,,invalid,ambiguous/margin/ValueError
6179,single,0.06,0,,,,invalid,ambiguous/margin/ValueError
6179,single,0.06,0,0,0.0364,0.0455,keep,
6179,single,0.1,0,0,0.0364,0.0754,keep,
6179,single,0.1,0,0,0.0364,0.0763,keep,
6179,single,0.1,0,0,0.0364,0.0538,keep,
6179,single,0.1,0,,,,invalid,ambiguous/margin/ValueError
6179,single,0.1,0,,,,invalid,ambiguous/margin/ValueError
6179,single,0.1,0,,,,invalid,ambiguous/margin/ValueError
6179,single,0.1,0,,,,invalid,ambiguous/margin/ValueError
6179,single,0.1,0,0,0.0364,0.0516,keep,
6179,single,0.16,0,0,0.0364,0.0988,keep,
6179,single,0.16,0,0,0.0364,0.1002,keep,
6179,single,0.16,0,0,0.0364,0.0643,keep,
6179,single,0.16,0,,,,invalid,ambiguous/margin/ValueError
6179,single,0.16,0,,,,invalid,ambiguous/margin/ValueError
6179,single,0.16,0,,,,invalid,ambiguous/margin/ValueError
6179,single,0.16,0,,,,invalid,ambiguous/margin/ValueError
6179,single,0.16,0,0,0.0364,0.0608,keep,
6179,single,0.03,0,,,,invalid,ambiguous/margin/ValueError
6179,single,0.03,0,,,,invalid,ambiguous/margin/ValueError
6179,single,0.03,0,,,,invalid,ambiguous/margin/ValueError
6179,single,0.03,0,0,0.0364,0.0434,keep,
6179,single,0.03,0,0,0.0364,0.0595,keep,
6179,single,0.03,0,0,0.0364,0.062,keep,
6179,single,0.03,0,0,0.0364,0.0495,keep,
6179,single,0.03,0,,,,invalid,ambiguous/margin/ValueError
6179,single,0.06,0,,,,invalid,ambiguous/margin/ValueError
6179,single,0.06,0,,,,invalid,ambiguous/margin/ValueError
6179,single,0.06,0,,,,invalid,ambiguous/margin/ValueError
6179,single,0.06,0,0,0.0364,0.0505,keep,
6179,single,0.06,0,0,0.0364,0.0825,keep,
6179,single,0.06,0,0,0.0364,0.0876,keep,
6179,single,0.06,0,0,0.0364,0.0626,keep,
6179,single,0.06,0,,,,invalid,ambiguous/margin/ValueError
6179,single,0.1,0,0,0.0364,0.0405,keep,
6179,single,0.1,0,0,0.0364,0.0489,keep,
6179,single,0.1,0,,,,invalid,ambiguous/margin/ValueError
6179,single,0.1,0,0,0.0364,0.0599,keep,
6179,single,0.1,0,0,0.0364,0.1133,keep,
6179,single,0.1,0,0,0.0364,0.1217,keep,
6179,single,0.1,0,0,0.0364,0.0801,keep,
6179,single,0.1,0,,,,invalid,ambiguous/margin/ValueError
6179,single,0.16,0,0,0.0364,0.0867,keep,
6179,single,0.16,0,0,0.0364,0.1001,keep,
6179,single,0.16,0,0,0.0364,0.0335,keep,
6179,single,0.16,0,0,0.0364,0.074,keep,
6179,single,0.16,0,0,0.0364,0.1595,keep,
6179,single,0.16,0,0,0.0364,0.1728,keep,
6179,single,0.16,0,0,0.0364,0.1063,keep,
6179,single,0.16,0,,,,invalid,ambiguous/margin/ValueError
6179,single,0.03,0,0,0.0364,0.0478,keep,
6179,single,0.03,0,0,0.0364,0.05,keep,
6179,single,0.03,0,0,0.0364,0.0443,keep,
6179,single,0.03,0,0,0.0364,0.0339,keep,
6179,single,0.03,0,,,,invalid,ambiguous/margin/ValueError
6179,single,0.03,0,,,,invalid,ambiguous/margin/ValueError
6179,single,0.03,0,,,,invalid,ambiguous/margin/ValueError
6179,single,0.03,0,0,0.0364,0.0389,keep,
6179,single,0.06,0,0,0.0364,0.0592,keep,
6179,single,0.06,0,0,0.0364,0.0636,keep,
6179,single,0.06,0,0,0.0364,0.0522,keep,
6179,single,0.06,0,0,0.0364,0.0314,keep,
6179,single,0.06,0,,,,invalid,ambiguous/margin/ValueError
6179,single,0.06,0,,,,invalid,ambiguous/margin/ValueError
6179,single,0.06,0,,,,invalid,ambiguous/margin/ValueError
6179,single,0.06,0,0,0.0364,0.0413,keep,
6179,single,0.1,0,0,0.0364,0.0743,keep,
6179,single,0.1,0,0,0.0364,0.0818,keep,
6179,single,0.1,0,0,0.0364,0.0627,keep,
6179,single,0.1,0,,,,invalid,ambiguous/margin/ValueError
6179,single,0.1,0,,,,invalid,ambiguous/margin/ValueError
6179,single,0.1,0,,,,invalid,ambiguous/margin/ValueError
6179,single,0.1,0,,,,invalid,ambiguous/margin/ValueError
6179,single,0.1,0,0,0.0364,0.0446,keep,
6179,single,0.16,0,0,0.0364,0.0971,keep,
6179,single,0.16,0,0,0.0364,0.109,keep,
6179,single,0.16,0,0,0.0364,0.0784,keep,
6179,single,0.16,0,,,,invalid,ambiguous/margin/ValueError
6179,single,0.16,0,,,,invalid,ambiguous/margin/ValueError
6179,single,0.16,0,0,0.0364,0.0363,keep,
6179,single,0.16,0,,,,invalid,ambiguous/margin/ValueError
6179,single,0.16,0,0,0.0364,0.0496,keep,
6179,pair,0.03,0,0,0.0364,0.0447,keep,
6179,pair,0.03,0,0,0.0364,0.0449,keep,
6179,pair,0.03,0,0,0.0364,0.0401,keep,
6179,pair,0.03,0,0,0.0364,0.0332,keep,
6179,pair,0.03,0,,,,invalid,ambiguous/margin/ValueError
6179,pair,0.03,0,,,,invalid,ambiguous/margin/ValueError
6179,pair,0.03,0,0,0.0364,0.0327,keep,
6179,pair,0.03,0,0,0.0364,0.0396,keep,
6179,pair,0.06,0,0,0.0364,0.0529,keep,
6179,pair,0.06,0,0,0.0364,0.0533,keep,
6179,pair,0.06,0,0,0.0364,0.0438,keep,
6179,pair,0.06,0,,,,invalid,ambiguous/margin/ValueError
6179,pair,0.06,0,,,,invalid,ambiguous/margin/ValueError
6179,pair,0.06,0,,,,invalid,ambiguous/margin/ValueError
6179,pair,0.06,0,,,,invalid,ambiguous/margin/ValueError
6179,pair,0.06,0,0,0.0364,0.0429,keep,
6179,pair,0.1,0,0,0.0364,0.064,keep,
6179,pair,0.1,0,0,0.0364,0.0646,keep,
6179,pair,0.1,0,0,0.0364,0.0487,keep,
6179,pair,0.1,0,,,,invalid,ambiguous/margin/ValueError
6179,pair,0.1,0,,,,invalid,ambiguous/margin/ValueError
6179,pair,0.1,0,,,,invalid,ambiguous/margin/ValueError
6179,pair,0.1,0,,,,invalid,ambiguous/margin/ValueError
6179,pair,0.1,0,0,0.0364,0.0472,keep,
6179,pair,0.16,0,0,0.0364,0.0805,keep,
6179,pair,0.16,0,0,0.0364,0.0815,keep,
6179,pair,0.16,0,0,0.0364,0.0561,keep,
6179,pair,0.16,0,,,,invalid,ambiguous/margin/ValueError
6179,pair,0.16,0,,,,invalid,ambiguous/margin/ValueError
6179,pair,0.16,0,,,,invalid,ambiguous/margin/ValueError
6179,pair,0.16,0,,,,invalid,ambiguous/margin/ValueError
6179,pair,0.16,0,0,0.0364,0.0537,keep,
6179,pair,0.03,0,,,,invalid,ambiguous/margin/ValueError
6179,pair,0.03,0,,,,invalid,ambiguous/margin/ValueError
6179,pair,0.03,0,0,0.0364,0.0327,keep,
6179,pair,0.03,0,0,0.0364,0.0396,keep,
6179,pair,0.03,0,0,0.0364,0.0447,keep,
6179,pair,0.03,0,0,0.0364,0.0449,keep,
6179,pair,0.03,0,0,0.0364,0.0401,keep,
6179,pair,0.03,0,0,0.0364,0.0332,keep,
6179,pair,0.06,0,,,,invalid,ambiguous/margin/ValueError
6179,pair,0.06,0,,,,invalid,ambiguous/margin/ValueError
6179,pair,0.06,0,,,,invalid,ambiguous/margin/ValueError
6179,pair,0.06,0,0,0.0364,0.0429,keep,
6179,pair,0.06,0,0,0.0364,0.0529,keep,
6179,pair,0.06,0,0,0.0364,0.0533,keep,
6179,pair,0.06,0,0,0.0364,0.0438,keep,
6179,pair,0.06,0,,,,invalid,ambiguous/margin/ValueError
6179,pair,0.1,0,,,,invalid,ambiguous/margin/ValueError
6179,pair,0.1,0,,,,invalid,ambiguous/margin/ValueError
6179,pair,0.1,0,,,,invalid,ambiguous/margin/ValueError
6179,pair,0.1,0,0,0.0364,0.0472,keep,
6179,pair,0.1,0,0,0.0364,0.064,keep,
6179,pair,0.1,0,0,0.0364,0.0646,keep,
6179,pair,0.1,0,0,0.0364,0.0487,keep,
6179,pair,0.1,0,,,,invalid,ambiguous/margin/ValueError
6179,pair,0.16,0,,,,invalid,ambiguous/margin/ValueError
6179,pair,0.16,0,,,,invalid,ambiguous/margin/ValueError
6179,pair,0.16,0,,,,invalid,ambiguous/margin/ValueError
6179,pair,0.16,0,0,0.0364,0.0537,keep,
6179,pair,0.16,0,0,0.0364,0.0805,keep,
6179,pair,0.16,0,0,0.0364,0.0815,keep,
6179,pair,0.16,0,0,0.0364,0.0561,keep,
6179,pair,0.16,0,,,,invalid,ambiguous/margin/ValueError
6179,global_trans,0.06,0,0,0.0364,0.0364,keep,
6179,global_trans,0.06,0,0,0.0364,0.0364,keep,
6179,global_trans,0.06,0,0,0.0364,0.0364,keep,
6179,global_trans,0.06,0,0,0.0364,0.0364,keep,
6179,global_trans,0.06,0,0,0.0364,0.0364,keep,
6179,global_trans,0.06,0,0,0.0364,0.0364,keep,
6179,global_trans,0.06,0,0,0.0364,0.0364,keep,
6179,global_trans,0.06,0,0,0.0364,0.0364,keep,
6179,global_trans,0.12,0,0,0.0364,0.0364,keep,
6179,global_trans,0.12,0,0,0.0364,0.0364,keep,
6179,global_trans,0.12,0,0,0.0364,0.0364,keep,
6179,global_trans,0.12,0,0,0.0364,0.0364,keep,
6179,global_trans,0.12,0,0,0.0364,0.0364,keep,
6179,global_trans,0.12,0,0,0.0364,0.0364,keep,
6179,global_trans,0.12,0,0,0.0364,0.0364,keep,
6179,global_trans,0.12,0,0,0.0364,0.0364,keep,
6179,global_trans,0.2,0,0,0.0364,0.0364,keep,
6179,global_trans,0.2,0,0,0.0364,0.0364,keep,
6179,global_trans,0.2,0,0,0.0364,0.0364,keep,
6179,global_trans,0.2,0,0,0.0364,0.0364,keep,
6179,global_trans,0.2,0,0,0.0364,0.0364,keep,
6179,global_trans,0.2,0,0,0.0364,0.0364,keep,
6179,global_trans,0.2,0,0,0.0364,0.0364,keep,
6179,global_trans,0.2,0,0,0.0364,0.0364,keep,
6179,global_trans,0.32,0,0,0.0364,0.0364,keep,
6179,global_trans,0.32,0,0,0.0364,0.0364,keep,
6179,global_trans,0.32,0,0,0.0364,0.0364,keep,
6179,global_trans,0.32,0,0,0.0364,0.0364,keep,
6179,global_trans,0.32,0,0,0.0364,0.0364,keep,
6179,global_trans,0.32,0,0,0.0364,0.0364,keep,
6179,global_trans,0.32,0,0,0.0364,0.0364,keep,
6179,global_trans,0.32,0,0,0.0364,0.0364,keep,
6179,global_rot,0.0416,0,0,0.0364,0.0364,keep,
6179,global_rot,0.0832,0,0,0.0364,0.0364,keep,
6179,global_rot,0.1661,0,0,0.0364,0.0364,keep,
6179,global_rot,0.0416,0,0,0.0364,0.0364,keep,
6179,global_rot,0.0832,0,0,0.0364,0.0364,keep,
6179,global_rot,0.1661,0,0,0.0364,0.0364,keep,
6179,global_scale,0.0416,0,0,0.0364,0.0328,keep,
6179,global_scale,0.0416,0,0,0.0364,0.0401,keep,
6179,global_scale,0.0832,0,,,,invalid,ambiguous/margin/ValueError
6179,global_scale,0.0832,0,0,0.0364,0.044,keep,
6179,random,0.06,0,0,0.0364,0.0644,keep,
6179,random,0.32,0,0,0.0364,0.0492,keep,
6179,random,0.2,0,0,0.0364,0.089,keep,
6179,random,0.06,0,0,0.0364,0.0343,keep,
6179,random,0.06,0,0,0.0364,0.051,keep,
6179,random,0.32,0,0,0.0364,0.0658,keep,
6179,random,0.32,0,0,0.0364,0.0405,keep,
6179,random,0.2,0,0,0.0364,0.1244,keep,
6179,random,0.12,0,,,,invalid,ambiguous/margin/ValueError
6179,random,0.12,0,0,0.0364,0.0696,keep,
6179,random,0.2,0,0,0.0364,0.0755,keep,
6179,random,0.32,0,0,0.0364,0.0406,keep,
6179,random,0.2,0,0,0.0364,0.1275,keep,
6179,random,0.2,0,0,0.0364,0.0369,keep,
6179,random,0.32,0,0,0.0364,0.0755,keep,
6179,random,0.32,0,0,0.0364,0.0444,keep,
6179,random,0.12,0,0,0.0364,0.0861,keep,
6179,random,0.12,0,,,,invalid,ambiguous/margin/ValueError
6179,random,0.2,0,0,0.0364,0.0936,keep,
6179,random,0.2,0,0,0.0364,0.0991,keep,
6179,random,0.06,0,0,0.0364,0.0466,keep,
6179,random,0.32,0,0,0.0364,0.1845,keep,
6179,random,0.2,0,,,,invalid,ambiguous/margin/ValueError
6179,random,0.2,0,0,0.0364,0.0447,keep,
6179,random,0.12,0,0,0.0364,0.0471,keep,
6179,random,0.32,0,0,0.0364,0.0834,keep,
6179,random,0.32,0,,,,invalid,ambiguous/margin/ValueError
6179,random,0.06,0,,,,invalid,ambiguous/margin/ValueError
6179,random,0.06,0,,,,invalid,ambiguous/margin/ValueError
6179,random,0.32,0,0,0.0364,0.0898,keep,
6179,random,0.06,0,,,,invalid,ambiguous/margin/ValueError
6179,random,0.32,0,0,0.0364,0.0414,keep,
6179,random,0.32,0,0,0.0364,0.1523,keep,
6179,random,0.2,0,0,0.0364,0.201,keep,
6179,random,0.32,0,0,0.0364,0.0552,keep,
6179,random,0.2,0,0,0.0364,0.1211,keep,
6179,random,0.12,0,,,,invalid,ambiguous/margin/ValueError
6179,random,0.2,0,0,0.0364,0.0964,keep,
6179,random,0.2,0,0,0.0364,0.0856,keep,
6179,random,0.2,0,0,0.0364,0.1523,keep,
6179,random,0.2,0,,,,invalid,ambiguous/margin/ValueError
6179,random,0.32,0,0,0.0364,0.1402,keep,
6179,random,0.2,0,0,0.0364,0.214,keep,
6179,random,0.32,0,0,0.0364,0.0771,keep,
6179,random,0.32,0,1,0.0364,0.0402,flip,
6179,random,0.2,0,0,0.0364,0.0981,keep,
6179,random,0.06,0,,,,invalid,ambiguous/margin/ValueError
6179,random,0.12,0,0,0.0364,0.0914,keep,
6179,random,0.06,0,0,0.0364,0.0846,keep,
6179,random,0.2,0,0,0.0364,0.2034,keep,
6179,random,0.12,0,0,0.0364,0.0319,keep,
6179,random,0.06,0,,,,invalid,ambiguous/margin/ValueError
6179,random,0.2,0,,,,invalid,ambiguous/margin/ValueError
6179,random,0.2,0,0,0.0364,0.111,keep,
6179,random,0.2,0,0,0.0364,0.0795,keep,
6179,random,0.32,0,0,0.0364,0.1022,keep,
6179,random,0.32,0,0,0.0364,0.0308,keep,
6179,random,0.32,0,0,0.0364,0.055,keep,
6179,random,0.2,0,0,0.0364,0.059,keep,
6179,random,0.12,0,0,0.0364,0.0551,keep,
6179,random,0.32,0,,,,invalid,ambiguous/margin/ValueError
6179,random,0.06,0,0,0.0364,0.0446,keep,
6179,random,0.12,0,0,0.0364,0.092,keep,
6179,random,0.32,0,0,0.0364,0.0848,keep,
6195,single,0.03,0,0,0.208,0.1706,keep,
6195,single,0.03,0,0,0.208,0.1792,keep,
6195,single,0.03,0,0,0.208,0.2047,keep,
6195,single,0.03,0,0,0.208,0.2321,keep,
6195,single,0.03,0,0,0.208,0.2454,keep,
6195,single,0.03,0,0,0.208,0.2368,keep,
6195,single,0.03,0,0,0.208,0.2113,keep,
6195,single,0.03,0,0,0.208,0.1839,keep,
6195,single,0.06,0,0,0.208,0.1332,keep,
6195,single,0.06,0,0,0.208,0.1504,keep,
6195,single,0.06,0,0,0.208,0.2013,keep,
6195,single,0.06,0,0,0.208,0.2562,keep,
6195,single,0.06,0,0,0.208,0.2828,keep,
6195,single,0.06,0,0,0.208,0.2656,keep,
6195,single,0.06,0,0,0.208,0.2146,keep,
6195,single,0.06,0,0,0.208,0.1598,keep,
6195,single,0.1,0,0,0.208,0.0833,keep,
6195,single,0.1,0,0,0.208,0.112,keep,
6195,single,0.1,0,0,0.208,0.1969,keep,
6195,single,0.1,0,0,0.208,0.2691,keep,
6195,single,0.1,0,0,0.208,0.3078,keep,
6195,single,0.1,0,0,0.208,0.304,keep,
6195,single,0.1,0,0,0.208,0.2191,keep,
6195,single,0.1,0,0,0.208,0.1277,keep,
6195,single,0.16,0,,,,invalid,ambiguous/margin/ValueError
6195,single,0.16,0,0,0.208,0.0544,keep,
6195,single,0.16,0,0,0.208,0.1903,keep,
6195,single,0.16,0,0,0.208,0.1764,keep,
6195,single,0.16,0,0,0.208,0.2384,keep,
6195,single,0.16,0,0,0.208,0.3616,keep,
6195,single,0.16,0,0,0.208,0.2257,keep,
6195,single,0.16,0,0,0.208,0.0794,keep,
6195,single,0.03,0,0,0.208,0.229,keep,
6195,single,0.03,0,0,0.208,0.2277,keep,
6195,single,0.03,0,0,0.208,0.2149,keep,
6195,single,0.03,0,0,0.208,0.198,keep,
6195,single,0.03,0,0,0.208,0.1869,keep,
6195,single,0.03,0,0,0.208,0.1882,keep,
6195,single,0.03,0,0,0.208,0.2011,keep,
6195,single,0.03,0,0,0.208,0.218,keep,
6195,single,0.06,0,0,0.208,0.2501,keep,
6195,single,0.06,0,0,0.208,0.2475,keep,
6195,single,0.06,0,0,0.208,0.2217,keep,
6195,single,0.06,0,0,0.208,0.188,keep,
6195,single,0.06,0,0,0.208,0.1659,keep,
6195,single,0.06,0,0,0.208,0.1685,keep,
6195,single,0.06,0,0,0.208,0.1942,keep,
6195,single,0.06,0,0,0.208,0.228,keep,
6195,single,0.1,0,0,0.208,0.2781,keep,
6195,single,0.1,0,0,0.208,0.2738,keep,
6195,single,0.1,0,0,0.208,0.2309,keep,
6195,single,0.1,0,0,0.208,0.1746,keep,
6195,single,0.1,0,0,0.208,0.1378,keep,
6195,single,0.1,0,0,0.208,0.1422,keep,
6195,single,0.1,0,0,0.208,0.1851,keep,
6195,single,0.1,0,0,0.208,0.2414,keep,
6195,single,0.16,0,0,0.208,0.3202,keep,
6195,single,0.16,0,0,0.208,0.3133,keep,
6195,single,0.16,0,0,0.208,0.2447,keep,
6195,single,0.16,0,0,0.208,0.1545,keep,
6195,single,0.16,0,0,0.208,0.0957,keep,
6195,single,0.16,0,0,0.208,0.1027,keep,
6195,single,0.16,0,0,0.208,0.1713,keep,
6195,single,0.16,0,0,0.208,0.2515,keep,
6195,single,0.03,0,0,0.208,0.2244,keep,
6195,single,0.03,0,0,0.208,0.2171,keep,
6195,single,0.03,0,0,0.208,0.2044,keep,
6195,single,0.03,0,0,0.208,0.1939,keep,
6195,single,0.03,0,0,0.208,0.1916,keep,
6195,single,0.03,0,0,0.208,0.1989,keep,
6195,single,0.03,0,0,0.208,0.2115,keep,
6195,single,0.03,0,0,0.208,0.2221,keep,
6195,single,0.06,0,0,0.208,0.2407,keep,
6195,single,0.06,0,0,0.208,0.2261,keep,
6195,single,0.06,0,0,0.208,0.2009,keep,
6195,single,0.06,0,0,0.208,0.1798,keep,
6195,single,0.06,0,0,0.208,0.1753,keep,
6195,single,0.06,0,0,0.208,0.1899,keep,
6195,single,0.06,0,0,0.208,0.2151,keep,
6195,single,0.06,0,0,0.208,0.2362,keep,
6195,single,0.1,0,0,0.208,0.2625,keep,
6195,single,0.1,0,0,0.208,0.2382,keep,
6195,single,0.1,0,0,0.208,0.1962,keep,
6195,single,0.1,0,0,0.208,0.1611,keep,
6195,single,0.1,0,0,0.208,0.1534,keep,
6195,single,0.1,0,0,0.208,0.1778,keep,
6195,single,0.1,0,0,0.208,0.2198,keep,
6195,single,0.1,0,0,0.208,0.2549,keep,
6195,single,0.16,0,0,0.208,0.2953,keep,
6195,single,0.16,0,0,0.208,0.2563,keep,
6195,single,0.16,0,0,0.208,0.1891,keep,
6195,single,0.16,0,0,0.208,0.1329,keep,
6195,single,0.16,0,0,0.208,0.1207,keep,
6195,single,0.16,0,0,0.208,0.1597,keep,
6195,single,0.16,0,0,0.208,0.2269,keep,
6195,single,0.16,0,0,0.208,0.2831,keep,
6195,single,0.03,0,0,0.208,0.208,keep,
6195,single,0.03,0,0,0.208,0.208,keep,
6195,single,0.03,0,0,0.208,0.208,keep,
6195,single,0.03,0,0,0.208,0.208,keep,
6195,single,0.03,0,0,0.208,0.208,keep,
6195,single,0.03,0,0,0.208,0.208,keep,
6195,single,0.03,0,0,0.208,0.208,keep,
6195,single,0.03,0,0,0.208,0.208,keep,
6195,single,0.06,0,0,0.208,0.208,keep,
6195,single,0.06,0,0,0.208,0.208,keep,
6195,single,0.06,0,0,0.208,0.208,keep,
6195,single,0.06,0,0,0.208,0.208,keep,
6195,single,0.06,0,0,0.208,0.208,keep,
6195,single,0.06,0,0,0.208,0.208,keep,
6195,single,0.06,0,0,0.208,0.208,keep,
6195,single,0.06,0,0,0.208,0.208,keep,
6195,single,0.1,0,0,0.208,0.208,keep,
6195,single,0.1,0,0,0.208,0.208,keep,
6195,single,0.1,0,0,0.208,0.208,keep,
6195,single,0.1,0,0,0.208,0.208,keep,
6195,single,0.1,0,0,0.208,0.208,keep,
6195,single,0.1,0,0,0.208,0.208,keep,
6195,single,0.1,0,0,0.208,0.208,keep,
6195,single,0.1,0,0,0.208,0.208,keep,
6195,single,0.16,0,0,0.208,0.208,keep,
6195,single,0.16,0,0,0.208,0.208,keep,
6195,single,0.16,0,0,0.208,0.208,keep,
6195,single,0.16,0,0,0.208,0.208,keep,
6195,single,0.16,0,0,0.208,0.208,keep,
6195,single,0.16,0,0,0.208,0.208,keep,
6195,single,0.16,0,0,0.208,0.208,keep,
6195,single,0.16,0,0,0.208,0.208,keep,
6195,pair,0.03,0,0,0.208,0.1964,keep,
