outcome,margin,paired
successfullyCompleted,2.8533511863184904,0
successfullyCompleted,6.59761278705588,0
successfullyCompleted,14.782985505933596,0
successfullyCompleted,13.046752083919783,0
successfullyCompleted,9.56857208183979,0
successfullyCompleted,2.92052623138496,0
successfullyCompleted,2.174416053173394,0
successfullyCompleted,4.621160636659597,0
successfullyCompleted,-0.2684715036084149,0
successfullyCompleted,0.4156816742603039,0
successfullyCompleted,5.78391049528314,0
successfullyCompleted,10.927967763083059,0
unsuccessful,13.06513810906402,0
successfullyCompleted,0.12805010720706655,0
successfullyCompleted,6.917243667860692,0
unsuccessful,1.2385668606069462,0
unsuccessful,3.1308951515386045,0
successfullyCompleted,2.130968768025564,0
successfullyCompleted,3.333680587348813,0
unsuccessful,1.0899147371093811,0
successfullyCompleted,0.8913598551493529,0
successfullyCompleted,2.9908550228351256,0
successfullyCompleted,-0.10118125834252789,0
unsuccessful,5.648765167478283,0
unsuccessful,2.0197292240310865,0
successfullyCompleted,0.26986468818927534,0
successfullyCompleted,-0.04336550823481827,1
successfullyCompleted,6.211259432761362,0
successfullyCompleted,-0.47507957022729025,0
unsuccessful,2.6678906276894296,0
successfullyCompleted,1.1723436554347628,0
successfullyCompleted,3.98812636888567,0
successfullyCompleted,0.24365584524025852,0
successfullyCompleted,3.3084863350861196,0
successfullyCompleted,4.247940925149292,0
successfullyCompleted,2.7842181591485895,0
successfullyCompleted,0.6579497982979952,0
successfullyCompleted,-0.34454916671042163,0
successfullyCompleted,2.0468606091429224,0
unsuccessful,0.6985005154903854,0
successfullyCompleted,0.9317825059738709,0
unsuccessful,-0.005391218213740834,1
unsuccessful,2.1474148162598983,0
successfullyCompleted,0.4750018286192198,0
successfullyCompleted,0.7207732070017085,0
successfullyCompleted,0.13055851627632675,0
successfullyCompleted,2.39526836744882,0
successfullyCompleted,1.658345173197941,0
successfullyCompleted,1.4022358798998804,0
unsuccessful,0.06323132856100544,0
successfullyCompleted,0.1402791778225796,0
unsuccessful,2.415647387870384,0
unsuccessful,1.4766886084107917,0
successfullyCompleted,0.5095541878489898,0
successfullyCompleted,1.2040533189154299,0
successfullyCompleted,1.6864308009748123,0
successfullyCompleted,3.967943383892555,0
successfullyCompleted,11.723701841222653,0
successfullyCompleted,1.0300327956356392,0
successfullyCompleted,0.14677776924411157,0
successfullyCompleted,0.6000595279945706,0
successfullyCompleted,-0.30351722021944894,0
successfullyCompleted,1.939717330762968,0
unsuccessful,2.0904622673585784,0
successfullyCompleted,7.830781255838227,0
successfullyCompleted,3.967986381708129,0
unsuccessful,2.9880366132809426,0
successfullyCompleted,1.9498731699202287,0
successfullyCompleted,0.2626831145189189,0
successfullyCompleted,5.519891603783593,0
successfullyCompleted,4.937831008558017,0
successfullyCompleted,0.13434079570974222,0
successfullyCompleted,0.6900415983864265,0
successfullyCompleted,6.382688076776554,0
successfullyCompleted,0.6080156642207721,0
successfullyCompleted,0.42569867556024565,0
unsuccessful,1.2659925259722258,0
unsuccessful,-0.21630165091140824,0
successfullyCompleted,0.9178413704277206,0
successfullyCompleted,3.7123621180577864,0
successfullyCompleted,3.4951666308552203,0
successfullyCompleted,14.064464081249247,0
successfullyCompleted,2.708612669029719,0
successfullyCompleted,2.6011125795514767,0
successfullyCompleted,2.003377528907396,0
unsuccessful,3.9177995096177796,0
successfullyCompleted,0.18068634282145069,0
unsuccessful,-0.1643091165293863,0
successfullyCompleted,0.11102568710537286,1
successfullyCompleted,0.8403356954894863,0
successfullyCompleted,2.356419795404746,0
successfullyCompleted,1.1800935534803958,0
successfullyCompleted,2.0948023776692954,0
successfullyCompleted,-0.08305348774565768,1
successfullyCompleted,0.09642006087362154,0
successfullyCompleted,3.096275672557433,0
unsuccessful,2.587100809557713,0
successfullyCompleted,0.5850058611314912,0
successfullyCompleted,0.6315923191831843,0
unsuccessful,2.5836962622547404,0
unsuccessful,4.738235294749003,0
unsuccessful,0.30908488779006993,0
unsuccessful,-0.43882510932252394,0
successfullyCompleted,0.40348730888657747,0
unsuccessful,-0.03603462196213342,0
successfullyCompleted,-0.4996697757615215,0
successfullyCompleted,0.9207104937801678,0
unsuccessful,1.4502465940313907,0
successfullyCompleted,1.5146605757020621,0
unsuccessful,-0.3540432643970364,0
successfullyCompleted,2.655655347617447,0
successfullyCompleted,0.9604010767360147,0
successfullyCompleted,0.7347065417096703,0
