seed,parent,t_star,min_margin_win,margin_slope,cost,max_slope,max_curv,trans_width,slope_asym,min_abs_logit,speed_conc,max_angle,hyper_dist,z_length,miss,abserr
47,283,0.353022,0.000439,0.042005,0.218588,0.079666,0.001465,0.0,0.0,5.124146,0.203479,0.000223,1.911539,0.13496,1,nan
47,37,0.540247,0.001,0.063987,0.307603,13.264343,83.864746,0.0,1.423714,6.195525,0.210417,0.023865,2.671477,4.684735,1,nan
47,37,0.540247,0.001,0.063986,0.307603,12.504349,0.003906,0.0,2e-06,6.024882,0.20841,1e-05,2.576057,4.422943,1,nan
47,241,0.487925,0.000168,-0.010751,0.276174,11.484406,12.178711,0.0,0.322069,12.236608,0.263118,0.025876,4.948642,3.398869,1,nan
47,241,0.487925,0.000168,-0.01075,0.276174,17.014679,127.681641,0.0,4.536323,9.771176,0.206748,0.047055,4.035852,5.113787,1,nan
47,413,0.702971,4e-05,0.002528,0.476116,28.12439,45.519653,0.123077,1.179529,2.12705,0.133167,0.027074,1.202305,6.446695,0,0.238075
47,413,0.702971,4e-05,0.002528,0.476116,29.30957,31.48999,0.184615,1.111768,0.694274,0.138081,0.022962,0.625994,5.798433,0,0.162983
47,451,0.900473,0.006618,0.423534,1.420941,109.840332,389.876221,0.061538,18.187666,1.205684,0.055466,1.160372,1.125879,24.087716,0,0.124191
47,451,0.900473,0.006618,0.423532,1.420941,105.815796,613.7771,0.061538,4.706804,0.21169,0.111327,0.221556,0.617409,24.385112,0,0.047985
47,223,0.879015,0.000435,-0.027847,1.168907,127.23645,543.368164,0.0,19.102494,5.387391,0.070784,0.372586,2.873305,31.418479,1,nan
47,223,0.879015,0.000435,-0.027847,1.168907,98.941895,399.900391,0.0,11.184628,8.105275,0.167283,0.038612,5.122988,30.811473,1,nan
47,91,0.727877,0.00117,0.07843,0.519693,18.933563,65.937012,0.0,2.026505,4.772962,0.134579,0.122099,2.013554,4.402205,1,nan
47,91,0.727877,0.00117,0.07843,0.519693,14.463013,120.787842,0.0,1.775206,3.915708,0.201421,0.054027,1.816924,4.757788,1,nan
47,220,0.801012,0.001317,-0.084288,0.710701,46.045151,429.091797,0.061538,3.6758,5.988016,0.084114,0.200585,2.662473,11.988837,0,0.310902
47,220,0.801012,0.001317,-0.084287,0.710701,34.794159,488.059814,0.184615,25.573832,0.011683,0.097789,1.389284,0.611716,10.167124,0,0.16927
47,450,0.916117,0.002773,0.177484,1.685952,217.822266,1120.026123,0.015385,49.254329,0.594072,0.085346,0.101366,1.422463,59.308681,1,nan
47,450,0.916117,0.002773,0.177484,1.685952,193.224121,2196.335693,0.015385,118.107787,0.708758,0.114472,2.437701,0.833658,61.265039,0,0.015034
47,67,0.709017,0.002341,-0.1498,0.486013,21.570923,97.278076,0.107692,1.970673,2.030343,0.179564,0.081642,1.211645,5.715098,0,0.226582
47,67,0.709017,0.002341,-0.149801,0.486013,15.280487,0.005028,0.169231,0.086634,0.014865,0.205999,5e-06,0.214908,4.708171,0,0.042225
47,127,0.621351,0.001125,0.071992,0.37349,8.951622,31.159668,0.0,0.61845,6.618337,0.203305,0.028427,2.678389,2.490807,1,nan
47,127,0.621351,0.001125,0.071992,0.37349,11.796005,107.194336,0.0,3.125065,8.14709,0.219902,0.090141,3.413553,3.565094,1,nan
47,45,0.837233,0.001384,0.088605,0.868862,66.572632,181.868164,0.0,7.659549,3.411128,0.11385,0.030816,1.870412,12.006615,1,nan
47,45,0.837233,0.001384,0.088604,0.868862,52.820984,59.588867,0.0,1.482269,9.096158,0.124681,0.045063,3.798025,9.55392,1,nan
47,144,0.891878,0.001695,-0.108479,1.30797,36.042236,416.66272,0.230769,2.513133,0.178119,0.091342,0.97323,0.328851,8.157701,0,0.114834
47,144,0.891878,0.001695,-0.108481,1.30797,38.604004,285.032074,0.138462,4.369539,0.079859,0.105924,0.102485,0.52169,8.288512,0,0.100506
47,36,0.820024,0.00275,-0.17602,0.785785,103.525757,133.669922,0.0,3.390218,5.858223,0.058982,0.017339,2.802744,23.177363,1,nan
47,36,0.820024,0.00275,-0.17602,0.785785,128.741333,60.966942,0.2,2.206027,0.076536,0.030601,0.173061,0.153615,25.649558,0,0.045856
47,314,0.927309,0.004703,-0.301004,1.945565,191.003784,966.925293,0.0,38.736392,5.072099,0.036228,1.96339,2.153721,47.26595,1,nan
47,314,0.927309,0.004703,-0.301005,1.945565,187.136475,1146.307129,0.046154,43.973421,1.615686,0.03182,1.697488,1.415062,49.682961,0,0.139927
47,426,0.677576,0.001319,-0.084393,0.43862,32.191528,190.56707,0.2,5.326568,0.003281,0.155681,0.098241,0.378098,6.737005,0,0.072872
47,426,0.677576,0.001319,-0.084393,0.43862,30.132568,170.730347,0.123077,5.635858,0.039481,0.150586,0.077127,0.398646,7.620427,0,0.070599
47,231,0.861925,0.001298,-0.083093,1.024251,119.139771,1151.140625,0.046154,51.294689,0.088291,0.092152,2.504232,1.510011,29.137945,0,0.082413
47,231,0.861925,0.001298,-0.083094,1.024251,133.497437,260.334473,0.015385,2.393214,5.76929,0.03989,0.160534,2.641255,31.770162,0,0.268738
47,99,0.503466,0.000923,-0.059093,0.284816,5.134644,31.950195,0.0,1.054588,7.942096,0.199379,0.063534,3.081289,1.681627,1,nan
47,99,0.503466,0.000923,-0.059092,0.284816,2.846375,7.322266,0.0,0.151173,9.114075,0.209057,0.048052,3.484292,1.094241,1,nan
47,482,0.781256,2e-06,-0.000114,0.64651,75.499878,87.882568,0.123077,2.641815,1.849052,0.02319,0.630217,0.690216,8.197955,0,0.373081
47,482,0.781256,2e-06,-0.000114,0.64651,76.286011,366.395508,0.138462,9.433607,3.038715,0.028803,2.265633,1.258262,8.772794,0,0.298538
47,474,0.746019,0.000388,0.024814,0.556823,77.220215,579.188477,0.0,6.413608,16.257727,0.200466,0.010314,8.334426,25.844665,1,nan
47,474,0.746019,0.000388,0.024813,0.556823,82.137817,290.834961,0.015385,9.910317,9.354297,0.193605,0.02037,5.841089,29.28282,1,nan
47,373,0.889635,0.00016,0.010261,1.28142,133.86499,806.008484,0.092308,38.090711,0.187779,0.031344,0.253441,0.285481,37.116643,0,0.050903
47,373,0.889635,0.00016,0.010261,1.28142,120.354248,1244.839355,0.0,25.46396,4.026209,0.158497,0.105781,3.769275,35.169441,1,nan
47,377,0.86994,0.000203,0.013007,1.087357,152.583008,616.447266,0.0,12.764272,8.011937,0.061836,0.122427,3.921971,40.342149,1,nan
47,377,0.86994,0.000203,0.013007,1.087357,149.247314,836.791016,0.0,32.777466,7.29148,0.092259,0.197462,3.770413,40.626051,1,nan
47,337,0.764669,0.000415,0.02659,0.600949,18.856354,141.956543,0.0,1.156427,3.772931,0.216443,0.068054,1.929434,5.18909,1,nan
47,337,0.764669,0.000415,0.026589,0.600949,21.011463,140.962891,0.030769,3.49773,3.3712,0.207174,0.038585,1.820711,5.418571,1,nan
47,151,0.846666,0.000499,-0.031947,0.9223,49.997437,281.511719,0.0,1.007774,10.438859,0.16229,0.058828,4.927031,15.408741,1,nan
47,151,0.846666,0.000499,-0.031947,0.9223,55.941528,703.321167,0.046154,22.57651,1.467161,0.159095,0.093872,1.65742,18.353427,1,nan
47,475,0.482286,0.000494,0.031644,0.273166,6.126511,0.004395,0.0,2e-06,3.502639,0.156407,2.3e-05,1.415997,1.625573,1,nan
47,475,0.482286,0.000494,0.031644,0.273166,7.248672,0.005615,0.0,1.1e-05,3.165363,0.180565,2.5e-05,1.299203,1.528926,1,nan
47,250,0.83917,0.002909,0.186198,0.879316,106.915161,40.243164,0.076923,0.070206,4.357931,0.015482,0.158779,1.734539,20.224816,0,0.306503
47,250,0.83917,0.002909,0.186198,0.879316,132.908691,112.678711,0.030769,2.126513,5.637712,0.001782,0.724086,2.119366,20.586218,0,0.39267
47,187,0.827631,0.000368,0.023538,0.82046,69.494507,550.40332,0.046154,16.082323,5.918331,0.04301,0.243488,2.639752,15.095061,0,0.276794
47,187,0.827631,0.000368,0.023537,0.82046,84.507263,228.659668,0.030769,6.190936,7.117641,0.033773,0.351091,2.977045,15.384026,0,0.36644
